"species","longitude","latitude","ID","Bio3","Bio4","Bio7","Bio9","Bio13","Bio14","Bio15","Bio18","Settlement_dist","River_dist","Road_dist"
"elephant",36.16028333,-3.69163333,336,71.7676773071289,159.693710327148,16.5,19.6666660308838,156,1,92.3808746337891,338,8272.478515625,0,0.0235702265053988
"elephant",36.19316667,-3.63953333,337,71.9246063232422,156.151626586914,16.7999992370605,19.6833343505859,156,1,92.7572402954102,242,11705.4267578125,0,0.0166666675359011
"elephant",36.15318333,-3.64576667,338,71.4781723022461,159.62255859375,16.7999992370605,19.8333320617676,152,1,91.4260787963867,329,7951.60986328125,0,0.0166666675359011
"elephant",36.13243333,-3.63898333,339,71.180549621582,159.56559753418,16.7999992370605,19.8833332061768,158,1,93.0013427734375,238,5224.9677734375,0,0
"elephant",36.05785,-3.72248333,340,71.4646453857422,161.954788208008,16.5,19.8833332061768,157,1,92.7696304321289,338,4628.6435546875,0,0.00833333376795053
"elephant",35.97031667,-3.65006667,341,70.784309387207,157.383926391602,17,20.3999996185303,146,1,90.0588836669922,320,2777.392578125,921.479675292969,0.00833333376795053
"elephant",35.90148333,-3.80951667,342,70.0320510864258,161.448822021484,15.6000003814697,20.0833339691162,153,2,86.6778717041016,346,5379.54638671875,925.632141113281,0
"elephant",35.94311667,-3.86985,343,69.5346298217773,161.893981933594,15.4000005722046,19.9166660308838,147,1,90.1275787353516,332,3800.36181640625,1842.96801757812,0
"elephant",35.93091667,-3.81841667,344,69.6774215698242,161.561965942383,15.5,20,150,2,88.1824798583984,337,5528.8955078125,0,0
"elephant",35.9167,-3.83371667,345,68.055549621582,166.816787719727,15.0000009536743,19.8333339691162,149,1,90.1676406860352,333,7429.74609375,921.4833984375,0
"elephant",35.99818333,-3.72511667,346,71.0578842163086,158.269515991211,16.7000007629395,20.1166667938232,155,2,89.6081390380859,340,7455.06982421875,0,0
"elephant",35.91498333,-3.53883333,347,69.6354217529297,159.465866088867,15.9999990463257,20.1833324432373,163,2,90.7400588989258,340,9931.24609375,925.914978027344,0.0750000029802322
"elephant",35.94275,-3.50248333,348,70.7566452026367,152.685577392578,16.2999992370605,20.4500007629395,149,1,92.326286315918,317,5528.8564453125,0,0.030046259984374
"elephant",36.13503333,-3.70103333,349,71.4859466552734,162.77424621582,16.6000003814697,19.5833339691162,159,1,91.9739303588867,343,4982.07958984375,2068.12744140625,0
"elephant",36.1236,-3.6773,350,71.5863418579102,161.019485473633,16.5999984741211,19.7999992370605,155,1,92.1626434326172,335,5379.68701171875,921.480041503906,0
"elephant",36.01166667,-3.79785,351,71.0390930175781,155.555557250977,16.2000007629395,19.8666667938232,153,1,91.8090057373047,337,9660.59375,1842.96484375,0
"elephant",35.99986667,-3.79538333,352,71.2215347290039,155.955047607422,16.1000003814697,20.033332824707,149,1,91.5424041748047,331,7904.45458984375,921.482482910156,0
"elephant",35.93308333,-3.8065,353,70.2830123901367,159.888107299805,15.9000005722046,20.0833339691162,154,2,87.4145889282227,342,3685.9296875,1842.96520996094,0.00833333376795053
"elephant",35.9684,-3.79691667,354,71.2215270996094,156.137100219727,16.1000003814697,20.0833339691162,149,1,90.876594543457,330,5391.03125,921.482482910156,0.00833333376795053
"elephant",36.04975,-3.94593333,355,71.3836517333984,157.357452392578,15.8999996185303,19.4333343505859,143,1,91.8395843505859,339,7215.560546875,2062.28637695312,0.0166666675359011
"elephant",36.06681667,-3.90296667,356,71.1740036010742,159.677703857422,15.8999996185303,19.8333320617676,146,1,92.0238800048828,333,2776.59936523438,0,0
"elephant",36.03181667,-3.73365,357,70.9090957641602,159.919464111328,16.5,19.8999996185303,147,1,91.1952438354492,327,7631.6220703125,1851.42272949219,0
"elephant",36.14441667,-3.65906667,358,71.3073883056641,160.347061157227,16.7000007629395,19.783332824707,153,1,92.0169982910156,243,8512.3115234375,921.479675292969,0.0117851132526994
"elephant",36.14178333,-3.68976667,359,71.4357452392578,161.701995849609,16.6000003814697,19.6166667938232,158,1,91.9118728637695,340,6666.1689453125,1306.19763183594,0.0117851132526994
"elephant",36.1327,-3.70976667,360,71.4141387939453,163.922119140625,16.5,19.6499996185303,162,1,92.7432556152344,344,3815.86157226562,1851.47485351562,0.00833333376795053
"elephant",36.1047,-3.71555,361,71.1111068725586,163.248291015625,16.5,19.6499996185303,165,1,92.9330291748047,250,1306.17370605469,0,0
"elephant",36.16546667,-3.67338333,362,71.6067886352539,157.914321899414,16.7000007629395,19.7666664123535,151,1,91.2460174560547,242,9242.134765625,921.480041503906,0.0166666675359011
"elephant",36.17251667,-3.64698333,363,71.875,156.961563110352,16.7999992370605,19.7999992370605,152,1,91.7341766357422,241,9521.396484375,0,0
"elephant",36.01876667,-3.85293333,364,71.3375854492188,154.174240112305,15.6999988555908,19.4333343505859,153,1,93.9338150024414,345,6186.9609375,3702.349609375,0
"elephant",36.01613333,-3.86485,365,71.0752639770508,154.454086303711,15.5000009536743,19.466667175293,148,1,91.927116394043,341,4965.3623046875,4718.75927734375,0.00833333376795053
"elephant",36.05495,-3.8927,366,71.4360580444336,157.299057006836,15.9000005722046,19.7000007629395,145,1,92.1957626342773,334,4718.53759765625,1306.04431152344,0.00833333376795053
"elephant",35.97495,-3.88476667,367,70.4004364013672,156.778030395508,15.3999996185303,19.7000007629395,149,1,91.0643310546875,341,2612.08227539062,4614.7607421875,0.00833333376795053
"elephant",36.00638333,-3.85828333,368,70.7526931762695,156.321319580078,15.4999990463257,19.5833339691162,149,1,92.1122436523438,339,5605.8388671875,4124.677734375,0.00833333376795053
"elephant",36.08035,-3.793,369,70.627571105957,160.148468017578,16.2000007629395,19.7666664123535,154,1,92.158805847168,337,8497.462890625,0,0.00833333376795053
"elephant",36.08386667,-3.76616667,370,70.5246963500977,161.167037963867,16.2000007629395,19.6000003814697,156,1,91.8049240112305,250,4699.478515625,2062.3681640625,0.00833333376795053
"elephant",36.09636667,-3.80296667,371,70.6770782470703,159.404098510742,16,19.5666656494141,155,1,91.466064453125,341,7454.59375,1842.96520996094,0.0117851132526994
"elephant",36.10046667,-3.82348333,372,70.6751098632812,158.950149536133,15.7999992370605,19.3833332061768,161,1,91.608772277832,353,7836.6953125,3685.93115234375,0
"elephant",36.0641,-3.79221667,373,70.7566452026367,159.043060302734,16.2999992370605,19.8833332061768,150,1,91.6203155517578,333,9082.36328125,0,0
"elephant",35.97051667,-3.61971667,374,70.6114349365234,156.662628173828,16.9000015258789,20.3666667938232,152,1,91.5142059326172,324,4615.1875,0,0.030046259984374
"elephant",36.0464,-3.52546667,375,71.4141387939453,153.168548583984,16.5,20.2666664123535,153,1,94.2204666137695,228,7046.27734375,0,0.00833333376795053
"elephant",36.12796667,-3.50366667,376,71.4723892211914,153.208129882812,16.2999992370605,19.4333343505859,163,1,93.0685653686523,247,4720.52734375,925.947814941406,0.00833333376795053
"elephant",36.10318333,-3.51105,377,71.6049423217773,153.104232788086,16.1999988555908,19.7333335876465,178,2,90.6384201049805,259,4607.3857421875,921.476623535156,0.0186339002102613
"elephant",36.01405,-3.62956667,378,71.1077880859375,156.744201660156,16.6999988555908,20.1333332061768,149,1,91.2884521484375,322,3327.23754882812,2062.43237304688,0
"elephant",35.97403333,-3.71315,379,70.784309387207,158.835723876953,17,20.2999992370605,165,3,87.5737686157227,356,4136.2392578125,0,0
"elephant",35.91885,-3.49168333,380,69.7916641235352,157.472961425781,16,20.283332824707,145,1,91.0929260253906,310,5380.01708984375,0,0.0343592129647732
"elephant",35.9201,-3.45095,381,69.84375,155.233825683594,15.9999990463257,20.2000007629395,148,1,93.332649230957,313,2777.98950195312,2612.72436523438,0
"elephant",35.89676667,-3.41713333,382,69.2841873168945,156.235900878906,15.6000003814697,20.0833339691162,139,1,93.0704727172852,299,3685.8984375,926.028564453125,0.00833333376795053
"elephant",35.92295,-3.48228333,383,69.7395858764648,156.647537231445,16,20.25,145,1,90.7028198242188,225,3919.04467773438,1842.95251464844,0.0186339002102613
"elephant",35.9367,-3.49108333,384,70.3703689575195,152.111419677734,16.2000007629395,20.3500003814697,148,1,92.5003967285156,314,3800.43286132812,1306.33129882812,0.0333333350718021
"elephant",35.97376667,-3.70303333,385,70.8333282470703,159.347045898438,17,20.3333339691162,160,2,89.7715911865234,344,3815.92846679688,921.480712890625,0
"elephant",36.00628333,-3.582,386,70.682731628418,155.078170776367,16.5999984741211,20.25,153,1,92.2478637695312,232,8344.826171875,921.477966308594,0.0186339002102613
"elephant",36.01095,-3.89148333,387,71.0239715576172,154.284744262695,15.2999992370605,19.1499996185303,154,1,92.4143981933594,354,2612.08227539062,5553.3076171875,0
"elephant",36.00205,-3.86995,388,70.9694976806641,155.160614013672,15.3000001907349,19.4166660308838,150,1,91.7206573486328,345,3800.36181640625,5830.56884765625,0.0186339002102613
"elephant",36.04146667,-3.8202,389,71.5838470458984,156.560455322266,16.1000003814697,19.6333332061768,147,1,91.5019912719727,336,10311.638671875,1851.24645996094,0.00833333376795053
"elephant",36.07591667,-4.06726667,390,71.532096862793,160.085205078125,16.0999984741211,19.8333339691162,142,1,91.6453704833984,232,7371.916015625,921.488586425781,0.00833333376795053
"elephant",36.02748333,-4.00918333,391,71.6029663085938,157.294250488281,15.7000007629395,19.4333343505859,144,1,91.0344543457031,345,12538.244140625,925.4130859375,0.0166666675359011
"elephant",36.05118333,-4.08513333,392,71.4285736083984,158.907257080078,16.0999984741211,19.7666664123535,139,1,90.8596496582031,241,6186.63818359375,1850.65612792969,0
"elephant",36.0236,-4.0923,393,70.9375,158.59228515625,16,19.5499992370605,145,1,92.2488250732422,246,7948.6025390625,921.489379882812,0
"elephant",36.02523333,-4.06631667,394,71.7826995849609,156.734558105469,15.8000001907349,19.3333339691162,143,1,91.3854141235352,248,9980.1298828125,2924.994140625,0.0117851132526994
"elephant",36.08243333,-4.07613333,395,71.4803314208984,160.724578857422,16.0999984741211,19.8500003814697,145,1,92.3731460571289,232,6450.4267578125,925.337585449219,0.0117851132526994
"elephant",36.06496667,-4.00191667,396,71.4285736083984,159.720397949219,16.1000003814697,19.6166667938232,142,1,91.589599609375,336,11661.0146484375,921.487243652344,0.00833333376795053
"elephant",36.0823,-3.94378333,397,70.8074569702148,161.653366088867,16.0999984741211,19.7999992370605,144,1,92.3913879394531,332,4965.33251953125,0,0
"elephant",36.07405,-3.92028333,398,70.8333358764648,160.134887695312,15.9999990463257,19.8166656494141,140,1,90.6938247680664,328,3332.53442382812,0,0
"elephant",36.12333333,-3.9397,399,70.912956237793,158.807113647461,15.6999998092651,19.0833339691162,156,1,94.1834869384766,354,4614.666015625,2067.6669921875,0.0186339002102613
"elephant",36.09073333,-3.94026667,400,70.8333282470703,160.798202514648,16,19.6833324432373,146,1,92.5680770874023,336,3800.35595703125,925.496520996094,0.00833333376795053
"elephant",36.13513333,-3.96978333,401,71.3080139160156,160.224746704102,15.8000011444092,19.2999992370605,151,1,92.9527130126953,346,7629.6748046875,0,0
"elephant",36.19475,-4.00208333,402,71.7299575805664,157.991668701172,15.8000001907349,19.1166667938232,153,1,93.5040435791016,278,5605.833984375,2067.55151367188,0.0117851132526994
"elephant",36.17951667,-3.97278333,403,71.4968109130859,156.328018188477,15.7000007629395,19.2666664123535,152,1,92.4097290039062,351,3332.39794921875,921.486511230469,0
"elephant",36.16456667,-3.8934,404,70.9129486083984,157.407989501953,15.7000007629395,19.1499996185303,162,1,93.9994049072266,357,7461.4189453125,0,0
"elephant",36.16088333,-3.9667,405,71.6560516357422,159.01448059082,15.7000007629395,19.3500003814697,152,1,92.3413696289062,349,4980.83642578125,921.486328125,0.0166666675359011
"elephant",36.17228333,-3.91133333,406,71.4743576049805,156.74723815918,15.6000003814697,19.1333332061768,162,1,93.8877868652344,271,5910.40234375,921.485046386719,0
"elephant",36.19495,-3.92131667,407,71.5277786254883,155.511749267578,15.6000003814697,18.8166675567627,157,1,92.7864761352539,277,3800.35278320312,2067.71606445312,0.00833333376795053
"elephant",36.16203333,-3.91716667,408,70.9660263061523,157.472351074219,15.7000007629395,19.2000007629395,164,1,94.6392593383789,360,5916.02880859375,921.485229492188,0
"elephant",36.1367,-3.95531667,409,70.8333282470703,160.389556884766,15.8000011444092,19.216667175293,149,1,92.7937316894531,345,7209.87744140625,0,0
"elephant",36.10115,-4.01326667,410,71.5020523071289,160.776992797852,16.2000007629395,19.5666656494141,145,1,92.6510543823242,341,12015.0146484375,1850.826171875,0
"elephant",36.0111,-3.92515,411,71.4912261962891,153.272399902344,15.1999998092651,18.9833335876465,152,1,92.5033569335938,356,3326.9287109375,4614.6181640625,0
"elephant",36.03468333,-3.90495,412,71.7091293334961,155.716217041016,15.7000007629395,19.3833332061768,153,1,92.8980865478516,348,4627.66552734375,2925.49633789062,0
"elephant",36.05665,-3.58178333,413,71.6067886352539,155.993255615234,16.6999988555908,20.1333332061768,156,1,93.4525527954102,235,5391.8740234375,2062.44604492188,0.00833333376795053
"elephant",35.98136667,-3.57046667,414,71.2626266479492,152.411804199219,16.5,20.3500003814697,156,1,92.2527770996094,231,9143.7958984375,921.477966308594,0.0416666679084301
"elephant",35.99993333,-3.57193333,415,71.1111145019531,152.730209350586,16.5,20.3500003814697,158,1,93.703971862793,230,9214.787109375,0,0.025000000372529
"elephant",35.93105,-3.4984,416,70.46875,153.880996704102,16,20.3333339691162,150,1,92.2994384765625,316,4965.63671875,921.476501464844,0.0372678004205227
"elephant",36.02976667,-3.53195,417,71.3131332397461,150.785797119141,16.5,20.2333335876465,155,1,93.1452026367188,233,8779.7470703125,0,0.0117851132526994
"elephant",35.9415,-3.54588333,418,70.5521469116211,155.312515258789,16.2999992370605,20.3999996185303,156,1,92.5840835571289,326,9398.9873046875,0,0.0671854838728905
"elephant",35.98653333,-3.50533333,419,71.8813934326172,148.086273193359,16.2999992370605,20.3999996185303,166,1,94.1557312011719,239,7211.33154296875,0,0.0117851132526994
"elephant",35.89431667,-3.42696667,420,69.0322570800781,157.946075439453,15.5,20.0833339691162,147,1,92.7071533203125,311,4607.37353515625,921.475158691406,0
"elephant",35.90748333,-3.82951667,421,68.5855255126953,164.433715820312,15.1999998092651,19.966667175293,152,2,87.4906921386719,344,6665.6044921875,921.4833984375,0
"elephant",36.06151667,-3.73653333,422,70.7825164794922,161.025924682617,16.4000015258789,19.783332824707,157,1,92.6228942871094,340,4136.146484375,925.711364746094,0
"elephant",36.07116667,-3.81226667,423,70.7304534912109,160.12956237793,16.2000007629395,19.8166675567627,146,1,91.2633666992188,329,10339.7802734375,1306.10668945312,0.00833333376795053
"elephant",36.0777,-3.75771667,424,70.7304534912109,159.608306884766,16.2000007629395,19.6833324432373,158,1,91.9765014648438,342,4124.76513671875,2925.97827148438,0
"elephant",36.10783333,-3.80623333,425,70.7547149658203,158.77848815918,15.9000005722046,19.466667175293,160,1,92.2110900878906,348,6665.73583984375,1842.96520996094,0.00833333376795053
"elephant",36.08338333,-3.62293333,426,71.8063812255859,159.118667602539,16.7000007629395,19.8833332061768,152,1,91.1950225830078,242,2062.43579101562,2777.49438476562,0.0166666675359011
"elephant",36.05036667,-3.68955,427,71.8373489379883,160.460403442383,16.5999984741211,19.7999992370605,160,1,92.361442565918,342,1842.96020507812,1851.52661132812,0
"elephant",36.02798333,-3.52275,428,71.2906494140625,151.374374389648,16.3999996185303,20.1833324432373,159,1,93.8730239868164,235,9111.9814453125,921.476989746094,0.00833333376795053
"elephant",36.12508333,-3.51913333,429,71.4646530151367,152.947662353516,16.5,19.6000003814697,166,1,91.5255432128906,253,4615.3623046875,1306.31420898438,0
"elephant",36.03406667,-3.57608333,430,71.7871551513672,155.787322998047,16.5999984741211,20.1333332061768,153,1,91.3159713745117,235,7045.95703125,1306.26831054688,0.00833333376795053
"elephant",35.92978333,-3.45361667,431,70.4451370239258,152.650207519531,16.0999984741211,20.2666664123535,149,0,93.6116409301758,221,1851.99291992188,3327.4482421875,0
"elephant",35.9667,-3.48843333,432,71.676887512207,147.599487304688,16.2999992370605,20.4500007629395,154,1,93.4287414550781,325,4615.47607421875,0,0
"elephant",35.92331667,-3.46911667,433,69.84375,154.808670043945,16,20.2333335876465,151,1,91.4047470092773,226,3333.68481445312,2764.42846679688,0.0117851132526994
"elephant",35.9502,-3.47631667,434,71.5235137939453,147.603973388672,16.2999992370605,20.5,153,0,93.5141067504883,320,2915.38525390625,921.476135253906,0.0186339002102613
"elephant",35.93418333,-3.51093333,435,70.3189315795898,154.514770507812,16.2000007629395,20.3500003814697,152,1,92.5658874511719,320,6516.4541015625,0,0.0416666679084301
"elephant",36.06331667,-3.5108,436,71.3477325439453,153.60009765625,16.2000007629395,20.0833339691162,157,1,93.7998733520508,330,6531.51416015625,921.476806640625,0.00833333376795053
"elephant",36.02541667,-3.87836667,437,71.4209365844727,153.762786865234,15.6000003814697,19.2333335876465,153,1,93.0227279663086,350,4620.40869140625,3815.17431640625,0
"elephant",36.06655,-4.02238333,438,71.4803314208984,159.151977539062,16.1000003814697,19.6166667938232,144,1,91.4701461791992,341,13032.90625,0,0
"elephant",36.01103333,-4.0137,439,71.7741928100586,154.852676391602,15.5,19.4833335876465,147,1,91.7806777954102,347,12121.466796875,2776.2392578125,0
"elephant",36.06018333,-3.97706667,440,71.4285659790039,159.570907592773,16.1000003814697,19.6499996185303,143,1,92.0987854003906,336,9082.07421875,921.486511230469,0.00833333376795053
"elephant",36.11513333,-3.92913333,441,70.8333282470703,159.018661499023,15.8000011444092,19.2333335876465,156,1,94.4779739379883,351,3326.9287109375,3332.46630859375,0.0186339002102613
"elephant",36.10903333,-3.98358333,442,71.0144958496094,161.097091674805,16.0999984741211,19.3166656494141,149,1,92.5335693359375,345,9398.9140625,1850.88220214844,0.0166666675359011
"elephant",36.19136667,-3.9399,443,71.3675231933594,156.546524047852,15.5999994277954,18.9333324432373,160,1,93.7660903930664,278,2612.00610351562,2925.39233398438,0.00833333376795053
"elephant",36.17471667,-3.95341667,444,71.8482894897461,156.45881652832,15.6000003814697,19.283332824707,163,1,94.9789199829102,360,3701.91259765625,925.478149414062,0
"elephant",36.08115,-3.80693333,445,70.8592147827148,159.00910949707,16.0999984741211,19.75,151,1,91.3217315673828,337,9109.880859375,921.482666015625,0.0117851132526994
"elephant",36.0703,-3.56648333,446,71.6067886352539,154.411758422852,16.6999988555908,20.0666656494141,152,1,92.6397476196289,234,3816.486328125,1306.28564453125,0
"elephant",35.95731667,-3.56523333,447,71.1111068725586,153.034957885742,16.5,20.4500007629395,150,1,91.2437286376953,321,8249.7705078125,2062.453125,0.0666666701436043
"elephant",35.95508333,-3.65588333,448,70.808967590332,157.42903137207,17.0999984741211,20.4333324432373,146,1,90.2897109985352,321,4621.24365234375,0,0.00833333376795053
"elephant",36.00256667,-3.55815,449,71.1111145019531,152.397506713867,16.5,20.3666667938232,157,1,93.5762405395508,230,11096.43359375,0,0.0186339002102613
"elephant",35.99851667,-3.51511667,450,71.8813934326172,148.505172729492,16.2999992370605,20.3666667938232,163,1,92.764289855957,239,8513.1083984375,921.476623535156,0.0117851132526994
"elephant",35.94158333,-3.6552,451,70.4901885986328,159.038299560547,17,20.3500003814697,146,1,90.0762939453125,321,3327.23754882812,921.4794921875,0
"elephant",35.94036667,-3.77821667,452,70.7055206298828,157.197891235352,16.2999992370605,20.1833343505859,161,2,88.0213470458984,355,1306.13122558594,0,0.00833333376795053
"elephant",35.9739,-3.77031667,453,71.3190155029297,157.385726928711,16.3000011444092,20.1000003814697,155,1,90.6673889160156,339,4628.3818359375,1842.96447753906,0
"elephant",35.99078333,-3.73741667,454,71.3353424072266,158.201889038086,16.6000003814697,20.1333332061768,163,2,88.0096817016602,358,7216.57470703125,921.481262207031,0.00833333376795053
"elephant",36.06585,-3.57443333,455,71.9377517700195,154.392120361328,16.5999984741211,20.1499996185303,156,1,92.4030303955078,234,4982.787109375,2612.5654296875,0.00833333376795053
"elephant",36.01913333,-3.57723333,456,71.3353424072266,154.847778320312,16.5999984741211,20.216667175293,151,1,91.7323913574219,230,8746.0400390625,0,0.00833333376795053
"elephant",36.08055,-3.55183333,457,71.6566848754883,154.125091552734,16.7000007629395,20.2000007629395,147,1,92.5623474121094,230,2777.6953125,0,0.00833333376795053
"elephant",36.09686667,-3.54935,458,72.0883560180664,154.640335083008,16.5999984741211,20.1333332061768,145,1,92.04541015625,228,1306.29138183594,0,0
"elephant",35.98023333,-3.55155,459,71.2121200561523,151.737411499023,16.5,20.3666667938232,157,1,93.2427597045898,232,10525.2763671875,2068.3837890625,0.0424918308854103
"elephant",35.98706667,-3.55758333,460,71.4430923461914,151.229797363281,16.3999996185303,20.3333339691162,157,1,93.1458511352539,232,11096.43359375,1306.28564453125,0.0343592129647732
"elephant",36.03163333,-3.55911667,461,71.084342956543,154.233169555664,16.5999984741211,20.1499996185303,168,1,93.144889831543,244,8383.8408203125,925.89013671875,0
"elephant",35.98571667,-3.51966667,462,71.8813934326172,149.039855957031,16.2999992370605,20.3666667938232,155,1,93.7442016601562,233,8705.0634765625,921.476806640625,0.0235702265053988
"elephant",36.01606667,-3.80743333,463,71.0144958496094,156.456970214844,16.0999984741211,19.8166675567627,149,1,91.4423065185547,335,9963.4306640625,2612.23168945312,0
"elephant",36.0253,-3.78815,464,71.2962951660156,158.020416259766,16.2000007629395,19.8666667938232,148,1,91.270622253418,331,10449.1708984375,921.482299804688,0
"elephant",36.01915,-3.78031667,465,71.3991775512695,156.044876098633,16.2000007629395,20,150,1,91.4968643188477,331,10224,0,0.00833333376795053
"elephant",36.04676667,-3.80841667,466,71.4506149291992,157.255706787109,16.2000007629395,19.7666664123535,147,1,91.8918151855469,333,11557.9111328125,921.482849121094,0
"elephant",36.04258333,-3.91711667,467,71.2788238525391,157.643630981445,15.8999996185303,19.466667175293,151,1,92.722412109375,344,5850.966796875,2067.71606445312,0.00833333376795053
"elephant",36.04965,-3.84996667,468,71.7592620849609,158.603637695312,16.2000007629395,19.8166656494141,146,1,92.0511474609375,331,8511.572265625,1306.07568359375,0.00833333376795053
"elephant",36.08451667,-3.95916667,469,70.7304534912109,162.165145874023,16.2000007629395,19.7999992370605,144,1,91.6828918457031,331,6516.453125,0,0
"elephant",36.05688333,-3.91456667,470,71.3312377929688,158.062973022461,15.9000005722046,19.6666660308838,149,1,92.4111328125,339,4718.4931640625,925.523986816406,0
"elephant",36.05811667,-3.83483333,471,71.5020599365234,158.061157226562,16.2000007629395,19.8999996185303,144,1,91.5263214111328,327,8704.068359375,925.605346679688,0
"elephant",36.06151667,-3.93591667,472,70.9895782470703,160.191055297852,16,19.6666660308838,143,1,91.9327545166016,333,5224.08837890625,1306.01257324219,0.00833333376795053
"elephant",36.1115,-3.67421667,473,71.2851409912109,162.081619262695,16.5999984741211,19.7666664123535,155,1,92.007438659668,334,5830.6513671875,0,0.00833333376795053
"elephant",36.17766667,-3.67331667,474,71.7564926147461,157.830917358398,16.6999988555908,19.6333332061768,153,1,91.0710525512695,246,10782.8427734375,2068.17333984375,0
"elephant",36.13398333,-3.6583,475,71.2075881958008,159.532348632812,16.7000007629395,19.7999992370605,156,1,92.1197052001953,241,7210.8662109375,921.4794921875,0
"elephant",35.9995,-3.84651667,476,70.9677429199219,155.556182861328,15.5,19.716667175293,147,1,90.9636840820312,335,6450.39013671875,2915.2880859375,0.00833333376795053
"elephant",36.07486667,-3.82338333,477,71.0144958496094,159.530548095703,16.0999984741211,19.7999992370605,142,1,91.1228179931641,325,9624.095703125,1306.09423828125,0.00833333376795053
"elephant",36.0906,-3.82458333,478,70.7291641235352,158.749862670898,16,19.5833339691162,153,1,91.8116073608398,339,9241.4697265625,2915.294921875,0
"elephant",36.07536667,-3.77046667,479,70.6790084838867,160.345260620117,16.2000007629395,19.7000007629395,157,1,92.1220626831055,341,5830.6240234375,1842.96447753906,0.00833333376795053
"elephant",36.04645,-3.79808333,480,71.165641784668,158.298233032227,16.3000011444092,19.966667175293,145,1,90.3840255737305,326,9981.328125,0,0
"elephant",36.09938333,-3.79201667,481,71.3836441040039,158.671112060547,15.9000005722046,19.6000003814697,162,1,93.2533950805664,348,7044.6884765625,921.482482910156,0.00833333376795053
"elephant",35.98691667,-3.60688333,482,70.5089797973633,157.530059814453,16.7000007629395,20.2999992370605,155,1,90.8099594116211,234,5605.85107421875,0,0.0343592129647732
"elephant",35.96773333,-3.59456667,483,71.0578842163086,154.956024169922,16.7000007629395,20.3833332061768,154,1,91.1427993774414,325,6666.6337890625,921.478332519531,0.0485912673175335
"elephant",35.95841667,-3.79531667,484,71.1180114746094,157.960510253906,16.1000003814697,20.0666656494141,150,1,91.1880874633789,332,4620.77734375,921.482482910156,0
"elephant",36.05473333,-3.56725,485,71.8875503540039,154.601135253906,16.5999984741211,20.1499996185303,156,1,92.4030303955078,234,5853.046875,2915.35546875,0.0117851132526994
"elephant",35.97018333,-3.51836667,486,71.3414611816406,150.534408569336,16.3999996185303,20.4166660308838,150,1,91.9133224487305,321,7877.814453125,1306.31420898438,0.0333333350718021
"elephant",35.91081667,-3.44161667,487,69.21875,157.885543823242,15.9999990463257,20.1166667938232,147,1,92.5802688598633,221,4137.16015625,921.475158691406,0.00833333376795053
"elephant",36.0286,-3.77963333,488,71.0633926391602,156.739990234375,16.3000011444092,20,149,1,91.3907852172852,330,9820.841796875,0,0.00833333376795053
"elephant",36.0552,-4.07586667,489,71.5320892333984,158.799957275391,16.1000003814697,19.75,141,1,91.4993209838867,239,7022.3505859375,1850.67517089844,0
"elephant",36.08766667,-3.97286667,490,70.7566452026367,163.238998413086,16.2999992370605,19.8166675567627,143,1,91.4723281860352,330,7429.7509765625,0,0
"elephant",36.1598,-3.94778333,491,71.178337097168,157.842346191406,15.7000007629395,19.2999992370605,157,1,94.1056747436523,354,4718.2685546875,0,0.00833333376795053
"elephant",36.14861667,-3.93291667,492,70.8598709106445,156.240768432617,15.7000007629395,19.1499996185303,161,1,93.8883285522461,358,6203.14794921875,921.485595703125,0
"elephant",36.06126667,-3.82391667,493,71.0390930175781,158.589309692383,16.2000007629395,19.9166660308838,143,1,91.3247985839844,325,9930.75390625,921.483215332031,0
"elephant",35.98215,-3.63898333,494,70.562126159668,159.137710571289,16.9000015258789,20.2999992370605,155,1,91.3298873901367,330,2612.44873046875,2062.4287109375,0.0117851132526994
"elephant",36.0233,-3.55271667,495,71.5151519775391,153.778167724609,16.5,20.2999992370605,158,1,93.5625991821289,231,9258.984375,921.477478027344,0.00833333376795053
"elephant",36.02891667,-3.5422,496,71.4646453857422,152.620407104492,16.5,20.25,156,1,93.4191513061523,231,8383.9140625,921.477294921875,0.0166666675359011
"elephant",35.97418333,-3.49498333,497,71.5746383666992,148.329086303711,16.2999992370605,20.4500007629395,156,1,94.1606521606445,326,5380.01708984375,0,0.00833333376795053
"elephant",36.03816667,-3.58483333,498,71.5069885253906,156.560440063477,16.7000007629395,20.1499996185303,151,1,91.5778350830078,232,6737.927734375,921.478332519531,0
"elephant",36.05065,-3.54851667,499,71.8686904907227,152.927841186523,16.5,20.1499996185303,155,1,93.5811614990234,230,5631.31640625,921.477294921875,0.00833333376795053
"elephant",35.96836667,-3.50271667,500,71.5746383666992,148.329086303711,16.2999992370605,20.4500007629395,155,1,94.0448379516602,325,6187.47119140625,0,0.0166666675359011
"elephant",36.13051667,-3.7306,501,70.9100189208984,162.552444458008,16.2999992370605,19.533332824707,164,1,93.2251892089844,350,3815.82788085938,2612.34130859375,0
"elephant",35.97808333,-3.73636667,502,70.9580841064453,158.685409545898,16.7000007629395,20.1499996185303,170,3,87.6024017333984,368,6530.8681640625,921.481262207031,0.00833333376795053
"elephant",35.9485,-3.83081667,503,70.1698532104492,161.245162963867,15.6999998092651,20,149,1,90.4400177001953,330,6710.7763671875,0,0
